transaction_id,customer_id,transaction_date,amount,category
84445,41342,2011-04-15T15:30:21.000+05:30,55746.87,Sea@^food
29429,66577,2011-04-17T20:06:52.000+05:30,70535.05,Sea@^food
41094,33129,2011-04-19T00:56:45.000+05:30,82129.67,Sea@^food
19552,15182,2011-04-19T15:19:57.000+05:30,47145.52,Sea@^food
63870,79882,2011-04-23T14:24:19.000+05:30,125599.15,Sea@^food
82197,69388,2011-04-26T12:19:35.000+05:30,55159.71,Sea@^food
75150,51849,2011-05-09T10:16:50.000+05:30,78800.27,Sea@^food
88183,33299,2011-05-10T23:27:55.000+05:30,80353.82,Sea@^food
15372,28518,2011-05-12T23:30:33.000+05:30,148493.84,Sea@^food
16108,2772,2011-05-13T20:35:03.000+05:30,58127.12,Sea@^food
33900,50364,2011-05-14T05:12:17.000+05:30,131643.32,Sea@^food
33864,42095,2011-05-15T12:20:33.000+05:30,106365.78,Sea@^food
83398,47287,2011-05-18T05:28:32.000+05:30,84308.61,Sea@^food
10927,52991,2011-05-19T15:31:57.000+05:30,40583.78,Sea@^food
8484,32556,2011-05-20T11:17:41.000+05:30,129147.96,Sea@^food
58345,10915,2011-05-21T08:35:57.000+05:30,136976.21,Sea@^food
9676,29357,2011-05-22T16:12:26.000+05:30,134773.38,Sea@^food
81575,46270,2011-05-23T12:24:17.000+05:30,42101.82,Sea@^food
73685,58270,2011-05-26T19:40:06.000+05:30,50159.39,Sea@^food
53993,34448,2011-05-28T15:31:24.000+05:30,43107.26,Sea@^food
38463,83536,2011-06-01T19:18:59.000+05:30,62447.02,Sea@^food
35420,54577,2011-06-07T21:28:50.000+05:30,48602.05,Sea@^food
74253,16279,2011-06-08T18:18:40.000+05:30,142237.84,Sea@^food
60167,6591,2011-06-10T19:59:55.000+05:30,97193.8,Sea@^food
51012,28883,2011-06-12T09:50:51.000+05:30,89739.25,Sea@^food
15513,88751,2011-06-13T23:53:13.000+05:30,103592.56,Sea@^food
69038,5301,2011-06-16T21:32:12.000+05:30,82867.13,Sea@^food
1228,66233,2011-06-19T03:52:51.000+05:30,48910.64,Sea@^food
80219,10807,2011-06-21T18:07:46.000+05:30,120355.51,Sea@^food
33550,64033,2011-06-23T12:55:50.000+05:30,89664.0,Sea@^food
86382,63064,2011-06-28T09:09:49.000+05:30,85365.89,Sea@^food
8122,78747,2011-07-06T00:26:20.000+05:30,85202.87,Sea@^food
29690,16919,2011-07-06T23:33:05.000+05:30,106329.99,Sea@^food
73092,71747,2011-07-14T00:15:54.000+05:30,48877.75,Sea@^food
38170,16873,2011-07-14T22:22:42.000+05:30,125775.71,Sea@^food
11530,38398,2011-07-15T06:43:58.000+05:30,68125.03,Sea@^food
60000,57614,2011-07-16T11:58:32.000+05:30,85494.96,Sea@^food
14441,3413,2011-07-16T18:01:26.000+05:30,107339.59,Sea@^food
62295,79519,2011-07-19T12:02:26.000+05:30,36782.49,Sea@^food
88660,40282,2011-07-21T22:05:39.000+05:30,75210.71,Sea@^food
60810,60445,2011-07-25T06:52:37.000+05:30,97565.9,Sea@^food
71855,18639,2011-07-26T02:18:17.000+05:30,99367.42,Sea@^food
47194,27062,2011-07-26T02:52:33.000+05:30,134975.91,Sea@^food
4654,28507,2011-07-30T06:31:57.000+05:30,63184.66,Sea@^food
55344,5575,2011-07-30T12:35:21.000+05:30,68443.14,Sea@^food
19327,67689,2011-08-01T13:16:57.000+05:30,74048.69,Sea@^food
21637,59879,2011-08-03T07:39:16.000+05:30,145448.56,Sea@^food
21136,22933,2011-08-03T10:38:52.000+05:30,55132.68,Sea@^food
21911,22866,2011-08-03T13:21:05.000+05:30,47157.42,Sea@^food
52449,85805,2011-08-06T16:28:37.000+05:30,116211.82,Sea@^food
81549,1626,2011-08-06T16:41:18.000+05:30,126430.88,Sea@^food
58308,50399,2011-08-08T15:46:55.000+05:30,99566.9,Sea@^food
73123,64947,2011-08-09T14:30:43.000+05:30,80071.03,Sea@^food
59780,37018,2011-08-13T22:44:27.000+05:30,46459.09,Sea@^food
20318,64378,2011-08-16T17:27:58.000+05:30,74401.74,Sea@^food
17676,9938,2011-08-16T19:38:25.000+05:30,49049.99,Sea@^food
23911,82219,2011-08-19T20:29:52.000+05:30,99663.31,Sea@^food
76132,66476,2011-08-20T03:01:18.000+05:30,30001.58,Sea@^food
61913,33878,2011-08-21T05:19:22.000+05:30,108527.02,Sea@^food
54511,57708,2011-08-22T05:17:37.000+05:30,61012.87,Sea@^food
49499,34291,2011-08-24T07:21:41.000+05:30,83888.89,Sea@^food
75250,11340,2011-08-25T20:24:23.000+05:30,93294.73,Sea@^food
41751,13259,2011-08-29T10:19:35.000+05:30,61030.13,Sea@^food
74754,59308,2011-08-31T18:33:53.000+05:30,129005.83,Sea@^food
68057,38853,2011-08-31T21:14:17.000+05:30,143686.73,Sea@^food
39617,43321,2011-09-04T14:57:00.000+05:30,108261.73,Sea@^food
78638,31124,2011-09-07T10:57:51.000+05:30,35579.65,Sea@^food
63223,25,2011-09-08T03:34:54.000+05:30,113344.84,Sea@^food
87517,588,2011-09-08T03:54:55.000+05:30,131895.55,Sea@^food
19938,81707,2011-09-09T17:10:43.000+05:30,30306.02,Sea@^food
30580,28830,2011-09-09T18:12:33.000+05:30,143273.02,Sea@^food
33939,3743,2011-09-18T08:44:39.000+05:30,147055.2,Fronzen #Foods
46359,70517,2011-09-23T18:17:22.000+05:30,55442.48,Sea@^food
86375,72971,2011-09-26T03:51:38.000+05:30,75820.16,Sea@^food
70455,5050,2011-09-29T11:08:04.000+05:30,71732.27,Sea@^food
54086,9352,2011-09-30T05:00:02.000+05:30,69513.04,Sea@^food
71172,63828,2011-10-01T20:27:32.000+05:30,69325.39,Sea@^food
47400,5245,2011-10-02T19:41:25.000+05:30,35751.67,Sea@^food
26704,13397,2011-10-05T15:19:28.000+05:30,101852.37,Sea@^food
17864,66159,2011-10-05T19:55:22.000+05:30,75143.66,Sea@^food
38027,11909,2011-10-08T22:33:20.000+05:30,122376.75,Sea@^food
14151,11605,2011-10-17T01:02:21.000+05:30,78800.34,Sea@^food
58012,73209,2011-10-17T13:47:00.000+05:30,70870.41,Sea@^food
74918,28880,2011-10-22T03:01:34.000+05:30,102859.49,Sea@^food
82089,84696,2011-10-31T11:23:14.000+05:30,119457.59,Sea@^food
16930,57606,2011-11-03T04:56:04.000+05:30,79894.17,Sea@^food
14795,81894,2011-11-06T22:59:05.000+05:30,143212.66,Sea@^food
44993,10894,2011-11-07T23:26:22.000+05:30,65284.5,Sea@^food
44609,72274,2011-11-09T16:31:08.000+05:30,58509.0,Sea@^food
54009,33669,2011-11-11T01:21:23.000+05:30,149650.26,Sea@^food
56760,76591,2011-11-13T10:39:04.000+05:30,58071.14,Sea@^food
51583,82017,2011-11-15T01:05:20.000+05:30,99008.32,Sea@^food
11404,8304,2011-11-15T12:50:07.000+05:30,66642.6,Sea@^food
50507,16086,2011-11-15T20:48:51.000+05:30,55253.81,Sea@^food
50786,58761,2011-11-16T05:17:13.000+05:30,86460.13,Sea@^food
47716,29474,2011-11-16T09:18:13.000+05:30,36705.9,Sea@^food
25307,25713,2011-11-18T03:34:55.000+05:30,143926.4,Sea@^food
24214,58698,2011-11-24T12:46:51.000+05:30,123535.41,Sea@^food
51062,81764,2011-11-30T17:05:02.000+05:30,131796.0,Sea@^food
52050,25932,2011-12-03T01:12:17.000+05:30,48917.12,Sea@^food
85893,4947,2011-12-07T23:08:18.000+05:30,44628.08,Sea@^food
70246,1463,2011-12-08T08:58:52.000+05:30,128726.58,Sea@^food
63789,26816,2011-12-09T06:32:23.000+05:30,98554.92,Sea@^food
59797,16100,2011-12-12T03:35:10.000+05:30,131829.44,Sea@^food
8034,1768,2011-12-12T20:56:58.000+05:30,80943.21,Sea@^food
87620,10117,2011-12-15T01:24:05.000+05:30,130687.8,Fronzen #Foods
57684,11790,2011-12-29T12:33:11.000+05:30,70643.45,Sea@^food
3905,74601,2011-12-30T02:47:35.000+05:30,138297.62,Sea@^food
66124,5427,2011-12-31T16:23:44.000+05:30,51124.76,Sea@^food
54268,12683,2012-01-05T06:27:28.000+05:30,106770.05,Sea@^food
72131,82348,2012-01-05T12:38:34.000+05:30,72194.17,Sea@^food
45496,12146,2012-01-06T14:14:41.000+05:30,141176.65,Sea@^food
79220,86591,2012-01-13T22:05:44.000+05:30,83965.63,Sea@^food
67755,18898,2012-01-13T22:35:39.000+05:30,94803.9,Sea@^food
78088,86933,2012-01-15T18:06:14.000+05:30,86772.49,Sea@^food
24986,75559,2012-01-18T10:56:30.000+05:30,60323.75,Sea@^food
4062,82125,2012-01-19T11:08:14.000+05:30,95503.08,Sea@^food
30968,66381,2012-01-19T14:39:31.000+05:30,91795.61,Sea@^food
60460,87854,2012-01-24T04:25:47.000+05:30,127902.5,Sea@^food
68979,25096,2012-02-14T15:29:36.000+05:30,34976.25,Sea@^food
68314,20067,2012-02-15T16:58:11.000+05:30,85386.56,Sea@^food
35898,67848,2012-02-15T17:19:48.000+05:30,74758.29,Sea@^food
87051,67643,2012-02-15T18:55:25.000+05:30,32488.72,Sea@^food
2481,25094,2012-02-16T18:28:42.000+05:30,82022.27,Sea@^food
32015,1964,2012-02-18T21:23:18.000+05:30,76608.35,Sea@^food
43426,36792,2012-02-20T18:15:48.000+05:30,83120.99,Sea@^food
29166,48451,2012-02-22T10:15:22.000+05:30,37211.6,Sea@^food
78635,11042,2012-02-26T03:02:23.000+05:30,51766.74,Sea@^food
35229,61821,2012-03-02T09:09:23.000+05:30,44997.72,Fronzen #Foods
56189,89768,2012-03-02T09:17:27.000+05:30,115953.51,Sea@^food
55723,26640,2012-03-02T13:31:19.000+05:30,132531.01,Sea@^food
69220,80539,2012-03-04T20:32:17.000+05:30,71698.75,Sea@^food
65051,61554,2012-03-08T09:28:49.000+05:30,108807.67,Sea@^food
6030,21057,2012-03-08T13:39:57.000+05:30,35789.39,Sea@^food
60936,34366,2012-03-09T06:38:46.000+05:30,48497.95,Sea@^food
46394,79721,2012-03-11T18:55:38.000+05:30,148083.27,Sea@^food
27367,25104,2012-03-14T18:18:46.000+05:30,92273.76,Sea@^food
65699,26612,2012-03-15T00:41:27.000+05:30,45951.63,Sea@^food
86615,54156,2012-03-16T02:34:13.000+05:30,41384.81,Sea@^food
13947,6483,2012-03-18T05:36:59.000+05:30,70984.96,Sea@^food
30481,61404,2012-03-22T15:20:51.000+05:30,124336.58,Sea@^food
6355,66279,2012-03-22T16:35:09.000+05:30,114442.4,Sea@^food
66670,22671,2012-03-22T19:18:59.000+05:30,45861.88,Sea@^food
22755,7913,2012-03-24T05:20:36.000+05:30,119476.07,Sea@^food
50688,61903,2012-03-26T10:52:57.000+05:30,122973.73,Sea@^food
30138,83585,2012-03-26T13:19:26.000+05:30,62936.3,Sea@^food
75311,26187,2012-03-29T02:05:32.000+05:30,45785.0,Sea@^food
53237,69605,2012-04-01T21:22:28.000+05:30,121474.71,Sea@^food
926,88435,2012-04-07T16:50:28.000+05:30,122674.85,Sea@^food
2229,4977,2012-04-07T21:26:04.000+05:30,67765.68,Sea@^food
15704,69775,2012-04-17T03:36:33.000+05:30,43670.14,Sea@^food
39142,909,2012-04-21T11:34:35.000+05:30,122474.45,Sea@^food
53994,47505,2012-04-24T03:19:26.000+05:30,127137.71,Sea@^food
52435,72280,2012-04-29T06:49:39.000+05:30,92924.02,Sea@^food
30555,78483,2012-05-05T10:57:12.000+05:30,129393.42,Sea@^food
8689,36649,2012-05-05T23:28:04.000+05:30,48747.94,Sea@^food
13920,47838,2012-05-07T22:13:03.000+05:30,137812.74,Sea@^food
22372,27620,2012-05-10T19:52:50.000+05:30,89675.33,Sea@^food
330,11905,2012-05-13T00:16:07.000+05:30,100895.07,Sea@^food
64421,55562,2012-05-17T08:01:34.000+05:30,48414.0,Sea@^food
80603,69210,2012-05-17T17:39:15.000+05:30,108457.59,Sea@^food
34698,79418,2012-05-18T22:42:40.000+05:30,145443.73,Fronzen #Foods
52749,29960,2012-05-22T22:40:11.000+05:30,62106.77,Sea@^food
82095,2951,2012-05-22T22:43:15.000+05:30,50443.36,Sea@^food
70672,1595,2012-05-23T01:44:58.000+05:30,127452.56,Sea@^food
22544,4917,2012-05-24T18:56:41.000+05:30,93998.8,Sea@^food
32387,19238,2012-05-24T21:40:31.000+05:30,131887.11,Sea@^food
70558,17461,2012-05-25T04:51:09.000+05:30,126195.44,Sea@^food
69468,14078,2012-05-25T13:23:07.000+05:30,143373.89,Sea@^food
64851,80326,2012-05-29T02:27:07.000+05:30,125023.96,Sea@^food
80489,1035,2012-05-31T08:08:28.000+05:30,114254.4,Sea@^food
43339,69905,2012-06-02T22:05:09.000+05:30,39524.58,Sea@^food
11341,44172,2012-06-05T07:07:46.000+05:30,146595.87,Sea@^food
42242,42493,2012-06-05T09:19:53.000+05:30,144180.64,Fronzen #Foods
18325,53211,2012-06-07T17:03:32.000+05:30,107478.91,Sea@^food
88677,58854,2012-06-08T02:16:47.000+05:30,74909.66,Sea@^food
42093,32001,2012-06-08T02:18:23.000+05:30,67324.5,Sea@^food
82280,25085,2012-06-08T10:54:35.000+05:30,114478.05,Sea@^food
1516,83179,2012-06-13T10:41:33.000+05:30,95218.91,Sea@^food
41808,6094,2012-06-23T09:19:47.000+05:30,68372.64,Sea@^food
25674,89585,2012-06-26T14:31:12.000+05:30,138020.76,Sea@^food
81428,43733,2012-06-28T15:45:46.000+05:30,88094.12,Sea@^food
70214,86659,2012-07-02T16:06:01.000+05:30,30468.33,Sea@^food
60339,77806,2012-07-02T18:14:17.000+05:30,132830.49,Sea@^food
64271,8485,2012-07-03T07:57:40.000+05:30,142702.13,Sea@^food
69705,59220,2012-07-04T10:57:18.000+05:30,93281.83,Sea@^food
8497,77016,2012-07-05T04:37:12.000+05:30,90249.34,Sea@^food
16611,42087,2012-07-06T05:38:08.000+05:30,129473.59,Sea@^food
26447,82143,2012-07-09T02:34:00.000+05:30,110423.67,Sea@^food
14066,58380,2012-07-09T21:31:25.000+05:30,53097.87,Sea@^food
60625,31930,2012-07-11T12:04:04.000+05:30,133300.94,Sea@^food
82392,44593,2012-07-12T05:47:47.000+05:30,119416.62,Fronzen #Foods
9762,7412,2012-07-13T15:34:20.000+05:30,65452.07,Fronzen #Foods
33660,82056,2012-08-04T03:03:53.000+05:30,66153.75,Sea@^food
18133,19772,2012-08-05T22:06:23.000+05:30,132209.89,Sea@^food
19627,42470,2012-08-07T01:38:14.000+05:30,84734.73,Sea@^food
53839,26526,2012-08-15T00:01:42.000+05:30,84853.96,Sea@^food
64792,27264,2012-08-15T11:01:11.000+05:30,74167.85,Sea@^food
26493,16266,2012-08-17T12:11:39.000+05:30,121715.34,Sea@^food
13296,78447,2012-08-23T01:50:19.000+05:30,113348.3,Sea@^food
7969,63122,2012-08-27T22:20:40.000+05:30,63275.21,Sea@^food
78815,58046,2012-08-29T11:06:29.000+05:30,39333.18,Sea@^food
51641,52347,2012-09-04T19:41:37.000+05:30,65736.61,Sea@^food
80461,1916,2012-09-08T22:50:47.000+05:30,117822.24,Sea@^food
58523,51483,2012-09-13T12:14:11.000+05:30,77660.33,Sea@^food
68544,69769,2012-09-15T17:53:59.000+05:30,68356.66,Sea@^food
8300,11109,2012-09-16T13:26:06.000+05:30,73098.48,Sea@^food
7682,30057,2012-09-17T16:02:09.000+05:30,85783.51,Sea@^food
75286,78607,2012-09-21T03:44:36.000+05:30,65200.74,Sea@^food
83725,55215,2012-09-22T20:00:41.000+05:30,107430.58,Sea@^food
61830,54322,2012-09-23T07:54:22.000+05:30,98454.36,Sea@^food
48454,65071,2012-09-24T06:19:26.000+05:30,35090.57,Sea@^food
31729,33841,2012-09-24T15:29:51.000+05:30,41841.73,Fronzen #Foods
54160,40725,2012-09-25T04:29:09.000+05:30,74239.61,Sea@^food
21895,74895,2012-09-27T10:10:20.000+05:30,99191.99,Sea@^food
80166,24094,2012-09-29T19:34:42.000+05:30,71516.55,Sea@^food
42156,35312,2012-10-05T22:33:07.000+05:30,149305.72,Sea@^food
10054,41661,2012-10-18T01:19:45.000+05:30,60257.47,Sea@^food
68079,6253,2012-10-18T05:09:13.000+05:30,99157.58,Sea@^food
52462,57479,2012-10-28T09:47:16.000+05:30,132339.44,Sea@^food
31062,8114,2012-10-29T18:19:33.000+05:30,145511.37,Sea@^food
1239,31562,2012-11-02T13:09:07.000+05:30,61642.97,Sea@^food
23110,1279,2012-11-02T23:02:20.000+05:30,124145.65,Sea@^food
19467,60267,2012-11-03T06:17:51.000+05:30,56948.24,Sea@^food
21407,26401,2012-11-04T12:22:05.000+05:30,134501.23,Sea@^food
73142,19541,2012-11-05T02:57:00.000+05:30,96452.85,Sea@^food
63614,25871,2012-11-10T02:45:52.000+05:30,51619.17,Sea@^food
30402,88127,2012-11-11T22:05:01.000+05:30,133243.61,Sea@^food
65333,44255,2012-11-13T16:37:26.000+05:30,81107.48,Sea@^food
85239,27323,2012-11-14T00:38:08.000+05:30,72864.8,Sea@^food
8212,35630,2012-11-18T02:37:46.000+05:30,71213.35,Sea@^food
73179,78055,2012-11-22T11:28:21.000+05:30,102821.13,Sea@^food
34299,49831,2012-11-29T19:30:25.000+05:30,149483.64,Sea@^food
47494,18455,2012-12-02T03:12:25.000+05:30,44241.72,Sea@^food
19886,59276,2012-12-07T19:37:32.000+05:30,107792.92,Sea@^food
34498,11637,2012-12-10T15:51:53.000+05:30,109700.62,Sea@^food
20783,24144,2012-12-12T13:37:08.000+05:30,45741.09,Sea@^food
2498,18116,2012-12-15T16:14:36.000+05:30,45355.68,Sea@^food
7313,62885,2012-12-20T09:38:04.000+05:30,86187.81,Sea@^food
61114,51991,2012-12-20T22:52:55.000+05:30,49881.23,Sea@^food
78925,26280,2012-12-21T05:26:44.000+05:30,126327.64,Sea@^food
39449,35995,2012-12-25T08:22:49.000+05:30,69581.42,Sea@^food
16290,83266,2013-01-03T10:45:50.000+05:30,82895.89,Sea@^food
27576,52257,2013-01-06T01:37:10.000+05:30,81725.85,Sea@^food
50966,80408,2013-01-06T21:37:34.000+05:30,120143.93,Sea@^food
23226,89890,2013-01-10T11:42:18.000+05:30,101079.04,Sea@^food
79584,17664,2013-01-13T14:22:56.000+05:30,116737.52,Sea@^food
11410,82362,2013-01-17T11:16:51.000+05:30,50910.0,Sea@^food
2843,24053,2013-01-17T15:07:20.000+05:30,121274.11,Sea@^food
81548,2544,2013-01-22T13:39:12.000+05:30,84916.44,Sea@^food
943,18378,2013-01-27T20:51:04.000+05:30,117542.17,Sea@^food
9121,86914,2013-02-01T04:28:23.000+05:30,110917.54,Sea@^food
40954,16883,2013-02-06T11:58:10.000+05:30,130192.04,Sea@^food
16079,88172,2013-02-07T07:27:58.000+05:30,37203.31,Sea@^food
63450,74838,2013-02-07T09:02:22.000+05:30,47414.86,Sea@^food
41354,34103,2013-02-08T00:05:19.000+05:30,148549.87,Sea@^food
39483,78999,2013-02-10T00:38:34.000+05:30,100929.69,Sea@^food
48685,71005,2013-02-13T02:55:16.000+05:30,55782.11,Sea@^food
24357,30033,2013-02-18T04:57:05.000+05:30,83559.22,Sea@^food
45213,3141,2013-02-20T15:34:32.000+05:30,91361.29,Sea@^food
59997,4976,2013-02-24T15:01:01.000+05:30,55836.5,Sea@^food
18762,34442,2013-02-25T20:40:59.000+05:30,113111.64,Sea@^food
4051,47583,2013-02-26T12:35:48.000+05:30,37049.8,Sea@^food
36555,6203,2013-03-01T09:18:07.000+05:30,65983.74,Sea@^food
70955,66857,2013-03-13T01:24:34.000+05:30,115946.05,Sea@^food
89610,20669,2013-03-17T12:25:41.000+05:30,120177.64,Sea@^food
1094,80245,2013-03-17T13:55:17.000+05:30,107619.62,Sea@^food
15342,48043,2013-03-23T15:14:35.000+05:30,60597.13,Sea@^food
28824,1649,2013-03-23T22:31:57.000+05:30,112608.1,Sea@^food
34251,12246,2013-03-26T06:47:11.000+05:30,110121.7,Sea@^food
49610,30805,2013-03-27T09:00:26.000+05:30,81832.06,Sea@^food
51806,85786,2013-03-28T04:29:38.000+05:30,44011.67,Sea@^food
56870,26171,2013-03-30T07:09:25.000+05:30,97191.63,Fronzen #Foods
36850,64604,2013-04-08T08:53:12.000+05:30,137221.65,Sea@^food
1919,54296,2013-04-08T23:06:04.000+05:30,109287.78,Sea@^food
58563,17319,2013-04-09T23:13:18.000+05:30,47666.48,Fronzen #Foods
8240,54203,2013-04-14T19:33:13.000+05:30,107747.04,Sea@^food
33300,51867,2013-04-26T09:18:45.000+05:30,114306.81,Sea@^food
15200,59534,2013-04-26T09:43:17.000+05:30,40543.14,Sea@^food
27023,89703,2013-04-29T14:48:01.000+05:30,33906.05,Sea@^food
45029,69542,2013-05-04T12:17:30.000+05:30,96346.56,Sea@^food
77354,46632,2013-05-10T21:23:28.000+05:30,61972.25,Fronzen #Foods
18029,15168,2013-05-12T05:33:10.000+05:30,115381.18,Sea@^food
32293,68829,2013-05-15T07:04:19.000+05:30,111528.3,Sea@^food
2025,75430,2013-05-22T22:18:19.000+05:30,90821.85,Sea@^food
83342,5637,2013-05-26T22:15:56.000+05:30,121473.33,Sea@^food
20925,16986,2013-05-31T04:26:01.000+05:30,145291.72,Sea@^food
63460,16198,2013-06-01T14:18:59.000+05:30,66567.42,Fronzen #Foods
9965,87865,2013-06-03T01:27:42.000+05:30,65776.71,Sea@^food
42435,23647,2013-06-05T21:01:23.000+05:30,53926.52,Fronzen #Foods
30272,45700,2013-06-09T17:43:41.000+05:30,132958.24,Sea@^food
49418,41356,2013-06-10T23:17:52.000+05:30,94366.38,Sea@^food
41577,12144,2013-06-11T11:10:36.000+05:30,53179.77,Sea@^food
40215,33092,2013-06-11T16:15:04.000+05:30,53720.34,Sea@^food
51710,18635,2013-06-14T02:28:06.000+05:30,142665.12,Sea@^food
41265,1763,2013-06-25T09:11:12.000+05:30,39745.4,Sea@^food
56593,60589,2013-06-27T00:35:59.000+05:30,110719.32,Sea@^food
83075,51198,2013-06-27T08:32:07.000+05:30,101251.61,Sea@^food
67201,16705,2013-06-30T21:02:42.000+05:30,107458.41,Sea@^food
60626,88753,2013-07-04T19:49:01.000+05:30,112921.31,Sea@^food
60782,15949,2013-07-06T20:38:31.000+05:30,39592.56,Sea@^food
74309,18692,2013-07-06T20:44:25.000+05:30,77131.82,Sea@^food
81442,34626,2013-07-13T19:50:53.000+05:30,76522.63,Sea@^food
254,14097,2013-07-29T09:45:01.000+05:30,70364.26,Sea@^food
22454,66579,2013-08-09T21:57:54.000+05:30,101974.08,Sea@^food
6498,39343,2013-08-13T07:18:07.000+05:30,99569.34,Sea@^food
4724,24438,2013-08-20T20:49:51.000+05:30,57457.93,Sea@^food
73930,23372,2013-08-23T00:24:44.000+05:30,143250.22,Sea@^food
59751,83115,2013-08-27T20:14:22.000+05:30,50156.48,Sea@^food
71628,881,2013-08-28T00:58:18.000+05:30,57077.57,Sea@^food
2023,60131,2013-08-30T20:51:11.000+05:30,41715.26,Fronzen #Foods
50514,50709,2013-08-31T02:10:02.000+05:30,35755.18,Sea@^food
33306,27878,2013-09-03T05:32:39.000+05:30,116788.95,Sea@^food
31128,3469,2013-09-03T06:07:20.000+05:30,132144.53,Sea@^food
83944,20461,2013-09-26T17:10:02.000+05:30,105122.05,Sea@^food
71056,34006,2013-09-28T05:45:03.000+05:30,51935.09,Sea@^food
8152,43309,2013-09-28T13:54:39.000+05:30,134481.87,Sea@^food
61261,85275,2013-09-29T11:33:07.000+05:30,61401.13,Sea@^food
65375,81706,2013-10-06T15:42:37.000+05:30,63194.99,Sea@^food
8750,53417,2013-10-14T23:38:04.000+05:30,102871.59,Sea@^food
19996,54067,2013-10-16T05:07:59.000+05:30,101232.08,Sea@^food
50364,2920,2013-10-16T23:39:05.000+05:30,69296.52,Sea@^food
31329,32924,2013-10-17T16:23:12.000+05:30,102887.59,Sea@^food
39522,70144,2013-10-26T02:06:54.000+05:30,136543.71,Sea@^food
5334,21379,2013-10-28T09:02:57.000+05:30,78632.8,Sea@^food
16415,80750,2013-11-07T19:45:27.000+05:30,47818.99,Sea@^food
66155,12284,2013-11-09T03:27:24.000+05:30,130306.99,Sea@^food
12194,14762,2013-11-13T15:53:22.000+05:30,93168.68,Sea@^food
19032,54059,2013-11-14T04:48:24.000+05:30,115103.48,Sea@^food
2002,84020,2013-11-15T01:47:48.000+05:30,36802.84,Sea@^food
26035,60939,2013-11-18T18:11:37.000+05:30,49099.38,Sea@^food
72542,50228,2013-11-19T00:08:47.000+05:30,109883.57,Fronzen #Foods
83018,57906,2013-11-19T12:15:13.000+05:30,129848.78,Fronzen #Foods
42095,47586,2013-11-22T19:41:26.000+05:30,82985.43,Sea@^food
81271,51701,2013-11-27T22:06:55.000+05:30,120117.48,Sea@^food
81244,38276,2013-11-29T11:28:54.000+05:30,88879.74,Fronzen #Foods
56070,23197,2013-12-05T01:10:49.000+05:30,131550.46,Sea@^food
83272,69085,2013-12-05T02:06:26.000+05:30,79749.35,Sea@^food
25875,56271,2013-12-09T19:20:08.000+05:30,111950.57,Sea@^food
89700,65571,2013-12-14T05:49:48.000+05:30,60266.73,Sea@^food
15677,10845,2013-12-15T15:24:21.000+05:30,51314.81,Sea@^food
50560,1330,2013-12-18T20:48:01.000+05:30,54439.81,Sea@^food
86986,15585,2013-12-21T19:04:42.000+05:30,127810.27,Sea@^food
3535,70370,2013-12-31T13:24:37.000+05:30,76848.49,Sea@^food
52002,56631,2014-01-13T11:47:09.000+05:30,46214.62,Sea@^food
36364,27953,2014-01-14T00:01:12.000+05:30,83908.92,Sea@^food
7394,62250,2014-01-15T16:18:47.000+05:30,89061.44,Sea@^food
73146,28049,2014-01-16T08:01:20.000+05:30,63165.09,Sea@^food
41562,42271,2014-01-17T06:14:39.000+05:30,72262.91,Sea@^food
31389,47202,2014-01-21T00:15:45.000+05:30,112190.47,Sea@^food
33234,53803,2014-01-24T09:38:04.000+05:30,147079.69,Sea@^food
55345,25845,2014-01-27T09:54:21.000+05:30,50626.14,Sea@^food
64716,32595,2014-01-31T05:22:10.000+05:30,54687.97,Sea@^food
25834,10230,2014-02-03T13:05:55.000+05:30,111557.22,Sea@^food
13300,85695,2014-02-09T09:21:15.000+05:30,82529.32,Sea@^food
17116,25952,2014-02-10T17:38:03.000+05:30,136145.04,Sea@^food
53400,1135,2014-02-16T03:40:47.000+05:30,63812.9,Sea@^food
46000,15774,2014-02-22T18:21:57.000+05:30,143475.99,Sea@^food
44190,36662,2014-02-25T15:14:01.000+05:30,36551.02,Sea@^food
63578,23251,2014-02-25T20:30:43.000+05:30,61802.17,Sea@^food
76378,79753,2014-03-02T01:03:22.000+05:30,87549.63,Sea@^food
23397,2975,2014-03-08T00:13:40.000+05:30,62112.35,Sea@^food
2965,2524,2014-03-08T07:50:03.000+05:30,63475.94,Sea@^food
4290,18143,2014-03-08T10:23:33.000+05:30,117311.47,Sea@^food
25651,27504,2014-03-09T00:35:18.000+05:30,83081.33,Sea@^food
63352,33952,2014-03-12T14:03:16.000+05:30,66133.91,Sea@^food
62206,61062,2014-03-12T17:05:05.000+05:30,145205.73,Sea@^food
4639,18847,2014-03-14T06:10:35.000+05:30,94690.66,Fronzen #Foods
35949,32972,2014-03-15T21:09:08.000+05:30,32342.05,Sea@^food
16951,47757,2014-03-16T23:22:01.000+05:30,121169.64,Sea@^food
81415,1272,2014-03-16T23:23:56.000+05:30,45500.18,Sea@^food
58920,57293,2014-03-26T21:33:38.000+05:30,74878.19,Sea@^food
40794,64788,2014-03-30T08:38:24.000+05:30,131320.64,Sea@^food
71244,77087,2014-03-31T00:07:11.000+05:30,124526.9,Sea@^food
61898,83436,2014-04-04T11:00:09.000+05:30,87699.56,Sea@^food
81508,7927,2014-04-09T02:40:21.000+05:30,51584.13,Sea@^food
